"DETECT_EQUIP_NO","POSITION_NO","BAR_CODE","LOAD_CURRENT","PF","AVE_ERR"
"9","38","3730001000000411702007","05","01","+0.0355"
"9","39","3730001000000411701406","05","01","+0.0422"
"20","57","3730001000000411688561","05","01","+0.0445"
"12","25","3730001000000411497644","05","01","+0.0745"
"12","26","3730001000000411451950","05","01","+0.0311"
"8","1","3730001000000411709068","05","01","+0.0166"
"8","11","3730001000000411706159","05","01","+0.0377"
"8","16","3730001000000411706975","05","01","+0.1736"
"8","19","3730001000000411709303","05","01","+0.0389"
"14","11","3730001000000411468330","05","01","+0.1001"
"14","13","3730001000000411465476","05","01","+0.0122"
"14","15","3730001000000411467128","05","01","+0.0611"
"14","16","3730001000000411469337","05","01","+0.0845"
"5","25","3730001000000411704223","05","01","+0.0244"
"5","31","3730001000000411695408","05","01","+0.0122"
"5","33","3730001000000411702427","05","01","+0.0255"
"5","34","3730001000000411704278","05","01","-0.0211"
"5","57","3730001000000411695774","05","01","+0.0333"
"1","1","3730001000000411426484","05","01","0.0000"
"1","12","3730001000000411474744","05","01","+0.0100"
"1","18","3730001000000411448608","05","01","+0.0300"
"1","23","3730001000000411501167","05","01","+0.0700"
"17","5","3730001000000411661960","05","01","-0.0144"
"17","8","3730001000000411662325","05","01","+0.0155"
"17","12","3730001000000411674786","05","01","+0.1101"
"10","10","3730001000000411530297","05","01","+0.0122"
"10","11","3730001000000411530150","05","01","+0.0456"
"10","14","3730001000000411469269","05","01","-0.0066"
"10","54","3730001000000411531287","05","01","-0.0266"
"5","6","3730001000000411381011","05","01","+0.0133"
"5","7","3730001000000411442385","05","01","+0.0500"
"5","18","3730001000000411381233","05","01","+0.1313"
"5","21","3730001000000411381141","05","01","+0.0022"
"5","22","3730001000000411379018","05","01","-0.0033"
"5","39","3730001000000411380717","05","01","+0.0177"
"15","23","3730001000000411426712","05","01","+0.0300"
"5","60","3730001000000411376932","05","01","+0.0979"
"12","4","3730001000000411471781","05","01","-0.0034"
"12","10","3730001000000411706968","05","01","+0.0244"
"12","14","3730001000000411706852","05","01","+0.0189"
"12","20","3730001000000411706951","05","01","+0.0178"
"12","33","3730001000000411708573","05","01","+0.2037"
"12","46","3730001000000411714758","05","01","+0.0089"
"12","55","3730001000000411471736","05","01","-0.0211"
"9","32","3730001000000411422523","05","01","+0.0545"
"9","33","3730001000000411442217","05","01","+0.0578"
"9","42","3730001000000411488321","05","01","+0.0389"
"9","44","3730001000000411400408","05","01","+0.0611"
"9","50","3730001000000411401931","05","01","+0.0923"
"9","51","3730001000000411402044","05","01","+0.0533"
"11","14","3730001000000411708832","05","01","+0.0333"
"11","25","3730001000000411707798","05","01","+0.0033"
"11","26","3730001000000411708900","05","01","+0.0678"
"11","53","3730001000000411709952","05","01","+0.0178"
"11","18","3730001000000411465667","05","01","+0.0088"
"11","19","3730001000000411465810","05","01","+0.0011"
"10","4","3730001000000411490416","05","01","+0.0378"
"16","51","3730001000000411482268","05","01","+0.0178"
"16","9","3730001000000411670214","05","01","+0.0277"
"16","10","3730001000000411670900","05","01","+0.0055"
"16","14","3730001000000411679156","05","01","+0.0066"
"16","17","3730001000000411690571","05","01","+0.0022"
"16","18","3730001000000411691721","05","01","+0.0133"
"16","21","3730001000000411691288","05","01","+0.0255"
"16","32","3730001000000411670238","05","01","+0.0700"
"16","48","3730001000000411670764","05","01","+0.0189"
"16","49","3730001000000411670689","05","01","-0.0066"
"10","60","3730001000000411489304","05","01","-0.0222"
"19","17","3730001000000411705763","05","01","-0.0023"
"19","18","3730001000000411667436","05","01","-0.0211"
"19","23","3730001000000411667351","05","01","-0.0144"
"19","25","3730001000000411667528","05","01","-0.0244"
"19","29","3730001000000411668778","05","01","-0.0067"
"19","44","3730001000000411705817","05","01","+0.0067"
"19","49","3730001000000411709082","05","01","-0.0489"
"1","16","3730001000000411708405","05","01","+0.0511"
"17","59","3730001000000411680510","05","01","+0.0422"
"12","7","3730001000000411705367","05","01","+0.0111"
"12","18","3730001000000411706845","05","01","+0.0267"
"12","21","3730001000000411706821","05","01","+0.0400"
"12","27","3730001000000411707033","05","01","+0.0155"
"12","35","3730001000000411705633","05","01","+0.0233"
"12","36","3730001000000411714741","05","01","+0.0267"
"12","39","3730001000000411708498","05","01","+0.0355"
"5","56","3730001000000411499471","05","01","-0.0199"
"2","8","3730001000000411405045","05","01","-0.0244"
"2","12","3730001000000411425524","05","01","+0.0055"
"2","23","3730001000000411474829","05","01","-0.0188"
"2","31","3730001000000411473532","05","01","-0.0166"
"14","18","3730001000000411474966","05","01","+0.0311"
"14","19","3730001000000411449476","05","01","+0.0633"
"14","29","3730001000000411473990","05","01","+0.0845"
"15","13","3730001000000411473235","05","01","-0.0144"
"15","15","3730001000000411464837","05","01","+0.0745"
"15","22","3730001000000411426248","05","01","+0.0288"
"15","48","3730001000000411464813","05","01","+0.0222"
"15","53","3730001000000411500177","05","01","+0.0077"
"15","57","3730001000000411464721","05","01","+0.0233"
"7","33","3730001000000411693824","05","01","+0.0089"
"7","37","3730001000000411672850","05","01","+0.0044"
"7","38","3730001000000411693770","05","01","+0.0267"
"7","39","3730001000000411691936","05","01","+0.0177"
"7","41","3730001000000411673567","05","01","-0.0089"
"7","42","3730001000000411693268","05","01","-0.0133"
"7","43","3730001000000411694098","05","01","-0.0045"
"7","58","3730001000000411666705","05","01","+0.0266"
"7","60","3730001000000411662516","05","01","+0.1614"
"8","48","3730001000000411707767","05","01","+0.0333"
"8","50","3730001000000411706142","05","01","+0.0433"
"8","51","3730001000000411709860","05","01","+0.0244"
"8","55","3730001000000411471569","05","01","+0.0088"
"13","4","3730001000000411693985","05","01","+0.0166"
"13","15","3730001000000411693077","05","01","+0.0178"
"13","18","3730001000000411693565","05","01","+0.0311"
"13","21","3730001000000411693596","05","01","+0.0133"
"13","22","3730001000000411665722","05","01","-0.0011"
"13","25","3730001000000411684112","05","01","+0.0222"
"13","27","3730001000000411663094","05","01","+0.0288"
"13","33","3730001000000411666088","05","01","+0.0100"
"13","44","3730001000000411693978","05","01","+0.0111"
"13","54","3730001000000411693114","05","01","+0.0422"
"13","56","3730001000000411693510","05","01","-0.0144"
"3","59","3730001000000411437558","05","01","-0.0122"
"16","41","3730001000000411403539","05","01","0.0000"
"16","44","3730001000000411379377","05","01","+0.0366"
"5","26","3730001000000411715816","05","01","+0.0211"
"5","28","3730001000000411707927","05","01","+0.0322"
"5","39","3730001000000411707200","05","01","+0.0111"
"5","42","3730001000000411705312","05","01","+0.0011"
"5","46","3730001000000411706463","05","01","+0.0455"
"19","3","3730001000000411378196","05","01","+0.0088"
"19","25","3730001000000411472948","05","01","+0.0044"
"19","26","3730001000000411472610","05","01","+0.0200"
"19","36","3730001000000411423872","05","01","-0.0111"
"19","57","3730001000000411379759","05","01","+0.0100"
"4","8","3730001000000411687847","05","01","+0.0845"
"4","14","3730001000000411684365","05","01","+0.0556"
"4","28","3730001000000411686062","05","01","+0.0300"
"4","30","3730001000000411686000","05","01","-0.0144"
"15","35","3730001000000411400804","05","01","+0.0300"
"15","36","3730001000000411483470","05","01","-0.0344"
"15","46","3730001000000411380052","05","01","+0.0288"
"15","49","3730001000000411401368","05","01","-0.0066"
"15","54","3730001000000411377915","05","01","+0.0077"
"15","59","3730001000000411437879","05","01","-0.0100"
"19","3","3730001000000411690700","05","01","+0.0022"
"19","8","3730001000000411689971","05","01","0.0000"
"19","19","3730001000000411685133","05","01","+0.0311"
"19","29","3730001000000411687755","05","01","-0.0033"
"19","31","3730001000000411687243","05","01","+0.0022"
"19","32","3730001000000411687946","05","01","-0.0111"
"19","33","3730001000000411686550","05","01","+0.0055"
"19","35","3730001000000411687786","05","01","+0.0222"
"19","36","3730001000000411687175","05","01","-0.0066"
"4","9","3730001000000411497477","05","01","-0.0122"
"4","10","3730001000000411450120","05","01","+0.0122"
"4","17","3730001000000411497187","05","01","+0.0055"
"4","18","3730001000000411453336","05","01","-0.0333"
"4","20","3730001000000411474904","05","01","-0.0255"
"4","21","3730001000000411497279","05","01","-0.0377"
"4","23","3730001000000411452728","05","01","-0.0133"
"4","30","3730001000000411452414","05","01","-0.0177"
"4","53","3730001000000411440411","05","01","+0.0177"
"4","59","3730001000000411498115","05","01","+0.0077"
"4","18","3730001000000411464608","05","01","-0.0466"
"4","25","3730001000000411531393","05","01","-0.0211"
"4","27","3730001000000411530648","05","01","-0.0211"
"4","44","3730001000000411465124","05","01","+0.0133"
"4","47","3730001000000411466664","05","01","-0.0200"
"4","52","3730001000000411466671","05","01","-0.0044"
"4","54","3730001000000411498672","05","01","-0.0133"
"4","56","3730001000000411464523","05","01","+0.0534"
"4","58","3730001000000411465353","05","01","-0.0044"
"4","60","3730001000000411531201","05","01","-0.0100"
"8","24","3730001000000411707026","05","01","+0.0200"
"8","32","3730001000000411708887","05","01","+0.0311"
"8","37","3730001000000411709273","05","01","+0.0311"
"8","47","3730001000000411708559","05","01","+0.0266"
"8","57","3730001000000411471774","05","01","+0.0177"
"4","2","3730001000000411674274","05","01","-0.0111"
"4","9","3730001000000411673017","05","01","-0.0122"
"4","15","3730001000000411677541","05","01","-0.0200"
"4","21","3730001000000411674267","05","01","-0.0311"
"4","27","3730001000000411700492","05","01","+0.0066"
"4","28","3730001000000411700782","05","01","+0.0044"
"4","36","3730001000000411700447","05","01","-0.0011"
"19","11","3730001000000411679705","05","01","-0.0022"
"19","23","3730001000000411682125","05","01","-0.0255"
"19","26","3730001000000411695033","05","01","+0.0222"
"19","37","3730001000000411681876","05","01","-0.0377"
"4","53","3730001000000411674212","05","01","+0.0067"
"19","57","3730001000000411671754","05","01","-0.0477"
"19","58","3730001000000411671693","05","01","+0.0089"
"19","59","3730001000000411680732","05","01","-0.0188"
"2","11","3730001000000411404390","05","01","+0.1401"
"2","41","3730001000000411373344","05","01","-0.0011"
"2","47","3730001000000411386818","05","01","-0.0189"
"10","13","3730001000000411468736","05","01","-0.0166"
"10","1","3730001000000411451783","05","01","+0.0155"
"10","16","3730001000000411452810","05","01","-0.0122"
"10","42","3730001000000411451677","05","01","+0.0100"
"9","23","3730001000000411683566","05","01","+0.0656"
"9","29","3730001000000411662561","05","01","+0.0544"
"9","33","3730001000000411681593","05","01","+0.0478"
"9","44","3730001000000411684440","05","01","+0.0556"
"9","56","3730001000000411667306","05","01","+0.0366"
"6","60","3730001000000411425722","05","01","-0.0045"
"15","5","3730001000000411473273","05","01","+0.0189"
"15","9","3730001000000411498290","05","01","+0.0300"
"15","10","3730001000000411449483","05","01","+0.0167"
"20","48","3730001000000411687137","05","01","+0.0411"
"7","4","3730001000000411665609","05","01","+0.0133"
"7","5","3730001000000411662615","05","01","0.0000"
"7","15","3730001000000411665586","05","01","+0.0056"
"7","21","3730001000000411693251","05","01","+0.0300"
"15","4","3730001000000411378905","05","01","-0.0022"
"10","43","3730001000000411452797","05","01","-0.0566"
"10","48","3730001000000411452186","05","01","+0.0088"
"10","54","3730001000000411451349","05","01","+0.0089"
"10","59","3730001000000411452254","05","01","-0.0033"
"5","13","3730001000000411464851","05","01","-0.0066"
"5","14","3730001000000411498313","05","01","-0.0089"
"5","19","3730001000000411501525","05","01","+0.0178"
"5","28","3730001000000411451189","05","01","+0.0033"
"5","38","3730001000000411689629","05","01","-0.0144"
"5","48","3730001000000411500252","05","01","+0.0277"
"15","43","3730001000000411424473","05","01","+0.0244"
"15","44","3730001000000411424923","05","01","+0.0122"
"15","47","3730001000000411378516","05","01","+0.0444"
"15","51","3730001000000411400880","05","01","+0.0422"
"15","58","3730001000000411375386","05","01","+0.0066"
"2","45","3730001000000411376185","05","01","-0.0044"
"2","49","3730001000000411404789","05","01","+0.0400"
"9","17","3730001000000411685553","05","01","+0.0823"
"9","21","3730001000000411688196","05","01","+0.0622"
"13","19","3730001000000411465612","05","01","+0.0400"
"13","33","3730001000000411467241","05","01","+0.0500"
"13","37","3730001000000411465490","05","01","-0.0311"
"13","42","3730001000000411465551","05","01","+0.0856"
"13","49","3730001000000411500481","05","01","+0.0089"
"13","59","3730001000000411502270","05","01","+0.0522"
"9","34","3730001000000411686727","05","01","+0.0834"
"9","40","3730001000000411685195","05","01","+0.0678"
"9","43","3730001000000411685980","05","01","+0.0678"
"9","51","3730001000000411685942","05","01","+0.0834"
"9","57","3730001000000411666149","05","01","+0.0366"
"6","16","3730001000000411452537","05","01","-0.0178"
"6","32","3730001000000411423605","05","01","0.0000"
"6","47","3730001000000411403805","05","01","-0.0100"
"7","12","3730001000000411501884","05","01","+0.0322"
"7","19","3730001000000411705916","05","01","+0.0045"
"7","27","3730001000000411499914","05","01","+0.0122"
"7","29","3730001000000411709402","05","01","+0.0067"
"7","34","3730001000000411498436","05","01","+0.0233"
"7","56","3730001000000411672263","05","01","+0.0100"
"8","11","3730001000000411688332","05","01","+0.0678"
"8","37","3730001000000411474713","05","01","0.0000"
"8","39","3730001000000411688974","05","01","+0.0222"
"8","44","3730001000000411689094","05","01","+0.0277"
"12","9","3730001000000411452162","05","01","+0.0255"
"12","12","3730001000000411474980","05","01","+0.0167"
"12","16","3730001000000411451356","05","01","+0.0233"
"12","28","3730001000000411497675","05","01","+0.1524"
"12","34","3730001000000411497705","05","01","+0.0389"
"12","37","3730001000000411451561","05","01","+0.0300"
"12","40","3730001000000411451455","05","01","+0.0444"
"12","52","3730001000000411452780","05","01","+0.0478"
"8","7","3730001000000411710026","05","01","+0.0144"
"8","8","3730001000000411708771","05","01","+0.0266"
"8","17","3730001000000411706814","05","01","+0.0244"
"10","7","3730001000000411530143","05","01","-0.0011"
"10","9","3730001000000411529413","05","01","+0.0144"
"10","12","3730001000000411531331","05","01","+0.0033"
"17","18","3730001000000411674670","05","01","-0.0244"
"17","23","3730001000000411681340","05","01","+0.0389"
"17","26","3730001000000411681982","05","01","+0.0077"
"17","27","3730001000000411682736","05","01","+0.0278"
"17","42","3730001000000411663148","05","01","+0.0233"
"17","46","3730001000000411692360","05","01","+0.0111"
"17","50","3730001000000411675462","05","01","+0.0356"
"6","11","3730001000000411662035","05","01","+0.0166"
"6","12","3730001000000411662103","05","01","+0.0077"
"18","23","3730001000000411689322","05","01","+0.0088"
"18","28","3730001000000411690663","05","01","+0.0200"
"18","32","3730001000000411689193","05","01","+0.0411"
"18","49","3730001000000411670870","05","01","-0.0077"
"18","50","3730001000000411671433","05","01","+0.1090"
"18","51","3730001000000411670795","05","01","+0.1357"
"18","54","3730001000000411690502","05","01","+0.0055"
"18","59","3730001000000411689353","05","01","+0.0233"
"18","60","3730001000000411685256","05","01","+0.0144"
"14","3","3730001000000411467838","05","01","+0.0433"
"14","5","3730001000000411467739","05","01","+0.0077"
"14","7","3730001000000411466299","05","01","+0.0177"
"14","10","3730001000000411469399","05","01","+0.0322"
"14","12","3730001000000411466770","05","01","+0.0300"
"14","17","3730001000000411467395","05","01","+0.0333"
"14","18","3730001000000411467678","05","01","+0.0300"
"14","41","3730001000000411466909","05","01","+0.0255"
"14","44","3730001000000411467371","05","01","+0.0111"
"14","57","3730001000000411465940","05","01","+0.0767"
"13","7","3730001000000411693633","05","01","+0.0544"
"10","22","3730001000000411422776","05","01","+0.0156"
"13","42","3730001000000411691837","05","01","+0.0366"
"13","46","3730001000000411693640","05","01","+0.0200"
"17","3","3730001000000411482213","05","01","+0.0244"
"17","6","3730001000000411375331","05","01","-0.0022"
"17","14","3730001000000411439392","05","01","+0.0211"
"17","16","3730001000000411373696","05","01","+0.0444"
"17","25","3730001000000411375249","05","01","+0.0266"
"17","26","3730001000000411379407","05","01","+0.0211"
"17","33","3730001000000411375812","05","01","+0.0478"
"17","52","3730001000000411439439","05","01","+0.0366"
"1","36","3730001000000411377038","05","01","+0.0322"
"1","39","3730001000000411482572","05","01","-0.0088"
"1","46","3730001000000411402297","05","01","+0.0656"
"1","50","3730001000000411379025","05","01","+0.0700"
"1","52","3730001000000411484859","05","01","+0.0366"
"12","57","3730001000000411450656","05","01","+0.0366"
"8","29","3730001000000411708818","05","01","+0.0077"
"8","33","3730001000000411707613","05","01","+0.0511"
"8","39","3730001000000411707019","05","01","+0.0667"
"8","45","3730001000000411714789","05","01","+0.0044"
"8","58","3730001000000411709051","05","01","-0.0244"
"4","7","3730001000000411674359","05","01","-0.0455"
"4","8","3730001000000411674243","05","01","-0.0288"
"4","11","3730001000000411674342","05","01","-0.0422"
"4","23","3730001000000411673734","05","01","+0.1457"
"19","14","3730001000000411694876","05","01","-0.0044"
"2","39","3730001000000411442187","05","01","+0.0500"
"2","43","3730001000000411372798","05","01","+0.0144"
"2","51","3730001000000411379063","05","01","+0.0189"
"2","53","3730001000000411403799","05","01","+0.0155"
"2","57","3730001000000411402990","05","01","+0.0444"
"16","20","3730001000000411691622","05","01","+0.0389"
"16","24","3730001000000411669546","05","01","+0.0055"
"16","25","3730001000000411669652","05","01","+0.0377"
"16","33","3730001000000411670023","05","01","-0.0022"
"16","37","3730001000000411669065","05","01","+0.0044"
"16","45","3730001000000411691769","05","01","+0.0578"
"9","5","3730001000000411497958","05","01","+0.0344"
"9","7","3730001000000411441289","05","01","+0.0377"
"9","10","3730001000000411497972","05","01","+0.0845"
"9","14","3730001000000411497668","05","01","+0.0344"
"9","35","3730001000000411380021","05","01","+0.1535"
"9","40","3730001000000411442453","05","01","+0.0222"
"9","47","3730001000000411451608","05","01","+0.0211"
"9","50","3730001000000411497651","05","01","+0.0222"
"12","5","3730001000000411691813","05","01","+0.0578"
"12","26","3730001000000411692797","05","01","+0.0355"
"12","31","3730001000000411691103","05","01","+0.0244"
"12","35","3730001000000411692827","05","01","+0.0500"
"17","17","3730001000000411675554","05","01","+0.0255"
"17","19","3730001000000411676797","05","01","+0.0500"
"17","20","3730001000000411662387","05","01","-0.0011"
"17","40","3730001000000411662127","05","01","+0.0255"
"17","53","3730001000000411662332","05","01","+0.0166"
"17","59","3730001000000411674755","05","01","+0.0011"
"16","1","3730001000000411664923","05","01","+0.0100"
"16","8","3730001000000411683498","05","01","+0.0244"
"16","13","3730001000000411664961","05","01","+0.0111"
"16","17","3730001000000411665401","05","01","-0.0244"
"16","22","3730001000000411665432","05","01","-0.0222"
"16","29","3730001000000411672096","05","01","+0.0044"
"16","30","3730001000000411683368","05","01","+0.0411"
"16","44","3730001000000411664213","05","01","+0.0255"
"16","56","3730001000000411684303","05","01","+0.0200"
"16","58","3730001000000411664725","05","01","+0.0166"
"10","7","3730001000000411697013","05","01","-0.0133"
"17","4","3730001000000411375041","05","01","+0.0455"
"17","5","3730001000000411379360","05","01","+0.0722"
"17","7","3730001000000411376413","05","01","+0.0311"
"17","9","3730001000000411379438","05","01","+0.0044"
"17","40","3730001000000411404468","05","01","+0.0411"
"13","9","3730001000000411682446","05","01","+0.2060"
"13","17","3730001000000411681685","05","01","+0.0422"
"13","23","3730001000000411679842","05","01","+0.0022"
"13","25","3730001000000411680954","05","01","+0.0266"
"11","27","3730001000000411469733","05","01","+0.0255"
"10","16","3730001000000411422844","05","01","+0.0189"
"10","28","3730001000000411480721","05","01","+0.0300"
"10","30","3730001000000411424718","05","01","-0.0211"
"10","39","3730001000000411489298","05","01","-0.0611"
"10","48","3730001000000411441982","05","01","+0.0456"
"19","8","3730001000000411709723","05","01","+0.0155"
"19","9","3730001000000411672270","05","01","-0.0389"
"13","9","3730001000000411707057","05","01","+0.0366"
"13","13","3730001000000411709204","05","01","+0.0288"
"13","14","3730001000000411707088","05","01","+0.0433"
"13","21","3730001000000411714888","05","01","+0.0311"
"13","29","3730001000000411705442","05","01","+0.0189"
"13","47","3730001000000411707101","05","01","-0.0011"
"13","52","3730001000000411707385","05","01","+0.0589"
"9","15","3730001000000411452001","05","01","+0.0400"
"9","29","3730001000000411380014","05","01","+0.0544"
"9","34","3730001000000411383336","05","01","+0.0266"
"9","48","3730001000000411452872","05","01","+0.0277"
"16","55","3730001000000411669560","05","01","-0.0011"
"18","45","3730001000000411678579","05","01","+0.0355"
"18","57","3730001000000411669928","05","01","+0.0467"
"6","59","3730001000000411684419","05","01","+0.0789"
"18","11","3730001000000411440916","05","01","+0.0277"
"13","8","3730001000000411499778","05","01","+0.0044"
"13","17","3730001000000411467142","05","01","+0.0422"
"18","15","3730001000000411425289","05","01","+0.0300"
"18","16","3730001000000411487348","05","01","-0.0089"
"18","20","3730001000000411439804","05","01","+0.0178"
"18","22","3730001000000411376048","05","01","+0.0022"
"18","34","3730001000000411378233","05","01","+0.0433"
"18","51","3730001000000411374785","05","01","0.0000"
"18","53","3730001000000411374877","05","01","+0.0288"
"1","21","3730001000000411715458","05","01","+0.0211"
"1","27","3730001000000411715441","05","01","+0.0088"
"1","29","3730001000000411715496","05","01","+0.0044"
"1","44","3730001000000411707231","05","01","+0.1691"
"1","48","3730001000000411706692","05","01","+0.0033"
"1","59","3730001000000411715090","05","01","+0.0355"
"2","4","3730001000000411666668","05","01","+0.0144"
"2","11","3730001000000411666590","05","01","-0.0133"
"2","21","3730001000000411682590","05","01","-0.0022"
"15","20","3730001000000411669980","05","01","+0.0255"
"15","29","3730001000000411669614","05","01","-0.0033"
"2","45","3730001000000411453084","05","01","+0.0011"
"2","52","3730001000000411450496","05","01","-0.0233"
"2","59","3730001000000411501785","05","01","-0.0177"
"9","10","3730001000000411442347","05","01","+0.0278"
"12","38","3730001000000411468637","05","01","-0.0022"
"14","34","3730001000000411472511","05","01","+0.0589"
"14","48","3730001000000411449933","05","01","+0.0155"
"14","57","3730001000000411470357","05","01","+0.0300"
"14","58","3730001000000411449896","05","01","+0.0355"
"10","16","3730001000000411679125","05","01","+0.0178"
"10","18","3730001000000411671464","05","01","+0.0144"
"10","29","3730001000000411678913","05","01","+0.0600"
"10","31","3730001000000411679361","05","01","+0.0622"
"10","34","3730001000000411678616","05","01","+0.0200"
"10","37","3730001000000411671440","05","01","+0.0489"
"10","38","3730001000000411670832","05","01","+0.0089"
"10","49","3730001000000411714123","05","01","+0.0645"
"10","52","3730001000000411708368","05","01","+0.0100"
"10","53","3730001000000411707965","05","01","+0.0411"
"10","57","3730001000000411452179","05","01","+0.1803"
"5","3","3730001000000411376963","05","01","-0.0133"
"5","9","3730001000000411401887","05","01","+0.0167"
"5","11","3730001000000411374235","05","01","+0.0055"
"5","15","3730001000000411374228","05","01","+0.0033"
"5","28","3730001000000411374105","05","01","+0.0968"
"5","29","3730001000000411373337","05","01","+0.0233"
"5","42","3730001000000411402969","05","01","+0.0233"
"5","47","3730001000000411377854","05","01","+0.0366"
"5","48","3730001000000411374204","05","01","+0.0066"
"5","49","3730001000000411377830","05","01","+0.0500"
"5","59","3730001000000411381172","05","01","-0.0122"
"4","53","3730001000000411687908","05","01","+0.0111"
"2","1","3730001000000411501617","05","01","-0.0111"
"2","22","3730001000000411450106","05","01","-0.0166"
"2","27","3730001000000411473440","05","01","+0.0044"
"2","34","3730001000000411474270","05","01","-0.0311"
"9","42","3730001000000411673901","05","01","+0.0144"
"9","3","3730001000000411643263","05","01","+0.0622"
"9","6","3730001000000411531478","05","01","+0.0222"
"9","7","3730001000000411464585","05","01","+0.0734"
"9","20","3730001000000411530082","05","01","+0.0511"
"9","27","3730001000000411530365","05","01","+0.0623"
"9","31","3730001000000411530020","05","01","+0.0111"
"9","36","3730001000000411530389","05","01","+0.0589"
"9","41","3730001000000411530099","05","01","+0.0600"
"9","42","3730001000000411529390","05","01","+0.1502"
"4","9","3730001000000411686581","05","01","+0.0100"
"4","13","3730001000000411686031","05","01","-0.0022"
"4","24","3730001000000411686673","05","01","+0.0311"
"4","27","3730001000000411687359","05","01","-0.0044"
"4","29","3730001000000411685485","05","01","+0.0333"
"2","11","3730001000000411468910","05","01","-0.0122"
"2","20","3730001000000411531164","05","01","-0.0111"
"2","28","3730001000000411465315","05","01","+0.0200"
"2","36","3730001000000411642907","05","01","-0.0066"
"2","38","3730001000000411530655","05","01","-0.0222"
"2","41","3730001000000411531133","05","01","-0.0433"
"8","24","3730001000000411400187","05","01","+0.0389"
"8","28","3730001000000411421748","05","01","+0.0066"
"8","32","3730001000000411421908","05","01","+0.0088"
"14","23","3730001000000411684099","05","01","+0.0500"
"14","26","3730001000000411694296","05","01","+0.0389"
"14","42","3730001000000411699888","05","01","+0.0277"
"13","1","3730001000000411693091","05","01","+0.0500"
"13","16","3730001000000411673437","05","01","-0.0188"
"13","36","3730001000000411663070","05","01","+0.0355"
"3","4","3730001000000411483487","05","01","-0.0122"
"3","7","3730001000000411484897","05","01","-0.0011"
"3","16","3730001000000411487508","05","01","+0.0089"
"3","20","3730001000000411437626","05","01","+0.0078"
"3","21","3730001000000411483593","05","01","+0.0578"
"3","26","3730001000000411382339","05","01","+0.0067"
"16","2","3730001000000411400873","05","01","+0.0011"
"16","6","3730001000000411424541","05","01","+0.0011"
"16","35","3730001000000411424954","05","01","+0.0400"
"5","3","3730001000000411708375","05","01","+0.0189"
"3","53","3730001000000411382377","05","01","+0.0078"
"15","13","3730001000000411424992","05","01","+0.0389"
"10","49","3730001000000411475253","05","01","-0.0122"
"5","23","3730001000000411689599","05","01","+0.0233"
"15","32","3730001000000411378936","05","01","+0.0400"
"10","20","3730001000000411696177","05","01","+0.0166"
"14","21","3730001000000411498276","05","01","+0.0466"
"10","7","3730001000000411708382","05","01","+0.0300"
"15","52","3730001000000411464677","05","01","-0.0088"
"15","58","3730001000000411475024","05","01","-0.0233"
"15","59","3730001000000411472894","05","01","+0.0622"
"7","31","3730001000000411673598","05","01","+0.0266"
"7","35","3730001000000411693213","05","01","+0.0622"
"7","47","3730001000000411665814","05","01","+0.0078"
"7","53","3730001000000411667108","05","01","-0.0034"
"10","2","3730001000000411452193","05","01","+0.0044"
"10","7","3730001000000411451936","05","01","+0.0100"
"10","19","3730001000000411497309","05","01","+0.0133"
"10","23","3730001000000411452025","05","01","+0.0089"
"10","29","3730001000000411451998","05","01","+0.0133"
"10","30","3730001000000411451660","05","01","+0.0122"
"10","36","3730001000000411451646","05","01","-0.0078"
"14","7","3730001000000411470395","05","01","+0.0344"
"14","10","3730001000000411449339","05","01","+0.0511"
"14","14","3730001000000411426217","05","01","+0.0200"
"6","56","3730001000000411677671","05","01","+0.0377"
"8","3","3730001000000411695248","05","01","+0.0478"
"8","7","3730001000000411697860","05","01","+0.0366"
"18","9","3730001000000411701963","05","01","-0.0111"
"18","15","3730001000000411674885","05","01","+0.0033"
"18","19","3730001000000411681241","05","01","+0.0011"
"18","21","3730001000000411682026","05","01","+0.0078"
"18","31","3730001000000411662141","05","01","-0.0022"
"18","45","3730001000000411682118","05","01","+0.0144"
"18","59","3730001000000411676759","05","01","+0.0411"
"4","29","3730001000000411701147","05","01","+0.0556"
"4","34","3730001000000411700720","05","01","-0.0111"
"4","35","3730001000000411699932","05","01","-0.0244"
"4","40","3730001000000411662660","05","01","-0.0322"
"19","5","3730001000000411681159","05","01","-0.0255"
"19","25","3730001000000411694555","05","01","+0.0155"
"10","1","3730001000000411695705","05","01","0.0000"
"10","21","3730001000000411695064","05","01","+0.0400"
"10","25","3730001000000411469405","05","01","-0.0311"
"10","53","3730001000000411695637","05","01","+0.0055"
"10","56","3730001000000411704322","05","01","-0.0144"
"10","59","3730001000000411695453","05","01","-0.0100"
"7","15","3730001000000411695262","05","01","+0.0156"
"7","26","3730001000000411703332","05","01","+0.0089"
"7","35","3730001000000411697853","05","01","-0.0022"
"7","42","3730001000000411690786","05","01","-0.0078"
"7","44","3730001000000411696689","05","01","0.0000"
"7","49","3730001000000411673512","05","01","0.0000"
"7","51","3730001000000411690861","05","01","-0.0100"
"7","52","3730001000000411691493","05","01","+0.0244"
"5","55","3730001000000411706685","05","01","+0.0433"
"10","11","3730001000000411662981","05","01","0.0000"
"10","18","3730001000000411663100","05","01","-0.0278"
"10","29","3730001000000411694302","05","01","+0.0311"
"10","45","3730001000000411663117","05","01","0.0000"
